920680.BJ,广道退,广东
920066.BJ,科拜尔,安徽
603395.SS,红四方,安徽
301581.SZ,黄山谷捷,安徽
920116.BJ,星图测控,安徽
603409.SS,汇通控股,安徽
301501.SZ,恒鑫生活,安徽
001390.SZ,古麒绒材,安徽
600007.SS,中国国贸,北京
600008.SS,首创环保,北京
600015.SS,华夏银行,北京
600016.SS,民生银行,北京
600028.SS,中国石化,北京
600037.SS,歌华有线,北京
600055.SS,万东医疗,北京
600056.SS,中国医药,北京
600058.SS,五矿发展,北京
600062.SS,华润双鹤,北京
600085.SS,同仁堂,北京
600100.SS,同方股份,北京
600118.SS,中国卫星,北京
600138.SS,中青旅,北京
600161.SS,天坛生物,北京
600166.SS,福田汽车,北京
600195.SS,中牧股份,北京
600198.SS,大唐电信,北京
600206.SS,有研新材,北京
600246.SS,万通发展,北京
600258.SS,首旅酒店,北京
600266.SS,城建发展,北京
600271.SS,航天信息,北京
600288.SS,大恒科技,北京
600299.SS,安迪苏,北京
600313.SS,农发种业,北京
600361.SS,创新新材,北京
600376.SS,首开股份,北京
600386.SS,北巴传媒,北京
600405.SS,动力源,北京
600410.SS,华胜天成,北京
600429.SS,三元股份,北京
600435.SS,北方导航,北京
600463.SS,空港股份,北京
600511.SS,国药股份,北京
600536.SS,中国软件,北京
600560.SS,金自天正,北京
600578.SS,京能电力,北京
600582.SS,天地科技,北京
600588.SS,用友网络,北京
600657.SS,信达地产,北京
600658.SS,电子城,北京
600764.SS,中国海防,北京
600791.SS,京能置业,北京
600855.SS,航天长峰,北京
600859.SS,王府井,北京
600860.SS,京城股份,北京
600861.SS,北京人力,北京
600900.SS,长江电力,北京
600962.SS,国投中鲁,北京
600980.SS,北矿科技,北京
601088.SS,中国神华,北京
601101.SS,昊华能源,北京
601111.SS,中国国航,北京
601117.SS,中国化学,北京
601169.SS,北京银行,北京
601186.SS,中国铁建,北京
601390.SS,中国中铁,北京
601398.SS,工商银行,北京
601588.SS,北辰实业,北京
601600.SS,中国铝业,北京
601618.SS,中国中冶,北京
601628.SS,中国人寿,北京
601668.SS,中国建筑,北京
601766.SS,中国中车,北京
601857.SS,中国石油,北京
601888.SS,中国中免,北京
601898.SS,中煤能源,北京
601939.SS,建设银行,北京
601988.SS,中国银行,北京
601991.SS,大唐发电,北京
601998.SS,中信银行,北京
000065.SZ,北方国际,北京
000151.SZ,中成股份,北京
000402.SZ,金 融 街,北京
000609.SZ,ST中迪,北京
000725.SZ,京东方Ａ,北京
000729.SZ,燕京啤酒,北京
000758.SZ,中色股份,北京
000786.SZ,北新建材,北京
000798.SZ,中水渔业,北京
000802.SZ,北京文化,北京
000839.SZ,国安股份,北京
000860.SZ,顺鑫农业,北京
000882.SZ,华联股份,北京
000931.SZ,中 关 村,北京
000938.SZ,紫光股份,北京
000959.SZ,首钢股份,北京
000969.SZ,安泰科技,北京
000970.SZ,中科三环,北京
002038.SZ,双鹭药业,北京
002051.SZ,中工国际,北京
002065.SZ,东华软件,北京
002066.SZ,瑞泰科技,北京
002148.SZ,北纬科技,北京
002151.SZ,北斗星通,北京
002153.SZ,石基信息,北京
002186.SZ,全 聚 德,北京
002271.SZ,东方雨虹,北京
002279.SZ,久其软件,北京
002306.SZ,*ST云网,北京
002310.SZ,东方园林,北京
002350.SZ,北京科锐,北京
002362.SZ,汉王科技,北京
002368.SZ,太极股份,北京
002371.SZ,北方华创,北京
002373.SZ,千方科技,北京
002383.SZ,合众思壮,北京
002385.SZ,大北农,北京
002392.SZ,北京利尔,北京
002405.SZ,四维图新,北京
002410.SZ,广联达,北京
300002.SZ,神州泰岳,北京
300003.SZ,乐普医疗,北京
300005.SZ,探路者,北京
300010.SZ,豆神教育,北京
300011.SZ,鼎汉技术,北京
300016.SZ,北陆药业,北京
300034.SZ,钢研高纳,北京
300036.SZ,超图软件,北京
300045.SZ,华力创通,北京
300048.SZ,合康新能,北京
300055.SZ,万邦达,北京
300058.SZ,蓝色光标,北京
300065.SZ,海兰信,北京
300070.SZ,碧水源,北京
300072.SZ,海新能科,北京
300073.SZ,当升科技,北京
300075.SZ,数字政通,北京
300079.SZ,数码视讯,北京
600050.SS,中国联通,北京
002439.SZ,启明星辰,北京
601718.SS,际华集团,北京
300271.SZ,华宇软件,北京
002642.SZ,荣联科技,北京
603000.SS,人民网,北京
300324.SZ,旋极信息,北京
300352.SZ,北信源,北京
300157.SZ,新锦动力,北京
601126.SS,四方股份,北京
300287.SZ,飞利信,北京
300166.SZ,东方国信,北京
300289.SZ,利德曼,北京
002657.SZ,中科金财,北京
002462.SZ,嘉事堂,北京
300182.SZ,捷成股份,北京
601992.SS,金隅集团,北京
300150.SZ,世纪瑞尔,北京
300200.SZ,高盟新材,北京
300291.SZ,百纳千成,北京
002662.SZ,峰璟股份,北京
002658.SZ,雪迪龙,北京
300296.SZ,利亚德,北京
601136.SS,首创证券,北京
301159.SZ,三维天地,北京
300851.SZ,交大思诺,北京
300212.SZ,易华录,北京
300213.SZ,佳讯飞鸿,北京
002721.SZ,金一文化,北京
300369.SZ,绿盟科技,北京
300315.SZ,掌趣科技,北京
601336.SS,新华保险,北京
002701.SZ,奥瑞金,北京
300139.SZ,晓程科技,北京
002649.SZ,博彦科技,北京
300332.SZ,天壕能源,北京
000603.SZ,盛达资源,北京
300223.SZ,北京君正,北京
300231.SZ,银信科技,北京
002599.SZ,盛通股份,北京
601800.SS,中国交建,北京
002542.SZ,中化岩土,北京
000620.SZ,盈新发展,北京
600159.SS,大龙地产,北京
600489.SS,中金黄金,北京
603123.SS,翠微股份,北京
300302.SZ,同有科技,北京
601288.SS,农业银行,北京
300353.SZ,东土科技,北京
002573.SZ,清新环境,北京
300191.SZ,潜能恒信,北京
601669.SS,中国电建,北京
300204.SZ,舒泰神,北京
002707.SZ,众信旅游,北京
300365.SZ,恒华科技,北京
002713.SZ,*ST东易,北京
002467.SZ,二六三,北京
601818.SS,光大银行,北京
300318.SZ,博晖创新,北京
300251.SZ,光线传媒,北京
601886.SS,江河集团,北京
601908.SS,京运通,北京
300383.SZ,光环新网,北京
300379.SZ,东通退,北京
601016.SS,节能风电,北京
300406.SZ,九强生物,北京
603698.SS,航天工程,北京
300419.SZ,ST浩丰,北京
601198.SS,东兴证券,北京
300386.SZ,飞天诚信,北京
300374.SZ,中铁装配,北京
300430.SZ,诚益通,北京
603588.SS,高能环境,北京
002738.SZ,中矿资源,北京
002739.SZ,万达电影,北京
300364.SZ,中文在线,北京
300418.SZ,昆仑万维,北京
300384.SZ,三联虹普,北京
601226.SS,华电科工,北京
002755.SZ,奥赛康,北京
603598.SS,引力传媒,北京
300465.SZ,高伟达,北京
601985.SS,XD中国核,北京
603616.SS,韩建河山,北京
300449.SZ,汉邦高科,北京
603818.SS,曲美家居,北京
300445.SZ,康斯特,北京
603025.SS,大豪科技,北京
300444.SZ,双杰电气,北京
300456.SZ,赛微电子,北京
300455.SZ,航天智装,北京
603979.SS,金诚信,北京
002771.SZ,真视通,北京
300485.SZ,赛升药业,北京
603778.SS,国晟科技,北京
300496.SZ,中科创达,北京
002780.SZ,三夫户外,北京
603377.SS,ST东时,北京
000008.SZ,神州高铁,北京
600031.SS,三一重工,北京
600372.SS,中航机载,北京
600730.SS,中国高科,北京
600743.SS,华远控股,北京
600871.SS,石化油服,北京
600886.SS,国投电力,北京
000605.SZ,渤海股份,北京
300513.SZ,恒实科技,北京
600977.SS,中国电影,北京
603569.SS,长久物流,北京
603986.SS,兆易创新,北京
002819.SZ,东方中科,北京
603060.SS,国检集团,北京
300541.SZ,先进数通,北京
603888.SS,新华网,北京
300523.SZ,辰安科技,北京
300542.SZ,新晨科技,北京
300552.SZ,万集科技,北京
603859.SS,能科科技,北京
603098.SS,森特股份,北京
300579.SZ,数字认证,北京
601881.SS,中国银河,北京
601858.SS,中国科传,北京
002829.SZ,星网宇达,北京
300593.SZ,新雷能,北京
603803.SS,瑞斯康达,北京
300608.SZ,思特奇,北京
603903.SS,中持股份,北京
603138.SS,海量数据,北京
300612.SZ,宣亚国际,北京
688256.SS,寒武纪-U,北京
688500.SS,慧辰股份,北京
601995.SS,中金公司,北京
300958.SZ,建工修复,北京
688520.SS,神州细胞,北京
603860.SS,中公高科,北京
601949.SS,中国出版,北京
300688.SZ,创业黑马,北京
688004.SS,博汇科技,北京
300667.SZ,必创科技,北京
300661.SZ,圣邦股份,北京
300684.SZ,中石科技,北京
002893.SZ,京能热力,北京
603127.SS,昭衍新药,北京
300663.SZ,科蓝软件,北京
300662.SZ,科锐国际,北京
002878.SZ,元隆雅图,北京
300719.SZ,安达维尔,北京
300736.SZ,百邦科技,北京
603533.SS,掌阅科技,北京
002659.SZ,凯文教育,北京
603871.SS,嘉友国际,北京
603516.SS,淳中科技,北京
603970.SS,中农立华,北京
601066.SS,中信建投,北京
603590.SS,康辰药业,北京
002933.SZ,新兴装备,北京
600733.SS,北汽蓝谷,北京
601068.SS,中铝国际,北京
601319.SS,中国人保,北京
300674.SZ,宇信科技,北京
600155.SS,华创云信,北京
601598.SS,中国外运,北京
300081.SZ,恒信东方,北京
300759.SZ,康龙化成,北京
300773.SZ,拉卡拉,北京
688277.SS,天智航-U,北京
300846.SZ,首都在线,北京
688568.SS,中科星图,北京
603267.SS,鸿远电子,北京
600528.SS,中铁工业,北京
688015.SS,交控科技,北京
600968.SS,海油发展,北京
601698.SS,中国卫通,北京
603613.SS,国联股份,北京
688009.SS,中国通号,北京
688028.SS,沃尔德,北京
688033.SS,天宜新材,北京
603927.SS,中科软,北京
688168.SS,安博通,北京
300785.SZ,值得买,北京
300788.SZ,中信出版,北京
688369.SS,致远互联,北京
300797.SZ,钢研纳克,北京
688058.SS,宝兰德,北京
688068.SS,热景生物,北京
300803.SZ,指南针,北京
601658.SS,邮储银行,北京
002963.SZ,豪尔赛,北京
688111.SS,金山办公,北京
688078.SS,龙软科技,北京
601816.SS,京沪高铁,北京
300810.SZ,中科海讯,北京
688198.SS,佰仁医疗,北京
688181.SS,八亿时空,北京
688200.SS,华峰测控,北京
688169.SS,石头科技,北京
688080.SS,映翰通,北京
002985.SZ,北摩高科,北京
300825.SZ,阿尔特,北京
688051.SS,佳华科技,北京
603392.SS,万泰生物,北京
688466.SS,金科环境,北京
002987.SZ,京北方,北京
688338.SS,赛科希德,北京
688339.SS,亿华通-U,北京
002995.SZ,天地在线,北京
688050.SS,爱博医疗,北京
300860.SZ,锋尚文化,北京
688229.SS,博睿数据,北京
603087.SS,甘李药业,北京
300858.SZ,科拓生物,北京
688561.SS,奇安信-U,北京
688569.SS,铁科轨道,北京
605178.SS,时空科技,北京
688056.SS,莱伯泰科,北京
688356.SS,键凯科技,北京
003005.SZ,竞业达,北京
300895.SZ,铜牛信息,北京
003001.SZ,中岩大地,北京
300887.SZ,谱尼测试,北京
003007.SZ,直真科技,北京
300896.SZ,爱美客,北京
002612.SZ,朗姿股份,北京
300229.SZ,拓尔思,北京
003004.SZ,*ST声迅,北京
688658.SS,悦康药业,北京
300928.SZ,华安鑫创,北京
300935.SZ,盈建科,北京
600916.SS,中国黄金,北京
688687.SS,凯因科技,北京
688316.SS,青云科技-U,北京
688456.SS,有研粉材,北京
688315.SS,诺禾致源,北京
688201.SS,信安世纪,北京
605305.SS,中际联合,北京
300965.SZ,恒宇信通,北京
688468.SS,科美诊断,北京
603511.SS,爱慕股份,北京
688613.SS,奥精医疗,北京
688597.SS,煜邦电力,北京
600905.SS,三峡能源,北京
688621.SS,阳光诺和,北京
001210.SZ,金房能源,北京
688509.SS,正元地信,北京
688787.SS,海天瑞声,北京
300774.SZ,倍杰特,北京
605069.SS,正和生态,北京
301047.SZ,义翘神州,北京
601728.SS,中国电信,北京
001213.SZ,中铁特货,北京
605599.SS,菜百股份,北京
301085.SZ,亚康股份,北京
601868.SS,中国能建,北京
301080.SZ,百普赛斯,北京
301169.SZ,零点有数,北京
688280.SS,精进电动-UW,北京
688272.SS,富吉瑞,北京
688722.SS,同益中,北京
688246.SS,嘉和美康,北京
688236.SS,春立医疗,北京
001289.SZ,龙源电力,北京
688282.SS,理工导航,北京
688207.SS,格灵深瞳,北京
688197.SS,首药控股-U,北京
301236.SZ,软通动力,北京
688326.SS,经纬恒润-W,北京
301120.SZ,新特电气,北京
301162.SZ,国能日新,北京
301153.SZ,中科江南,北京
688287.SS,*ST观典,北京
601089.SS,福元医药,北京
688047.SS,龙芯中科,北京
301302.SZ,华如科技,北京
688349.SS,三一重能,北京
688400.SS,凌云光,北京
301175.SZ,中科环保,北京
301208.SZ,中亦科技,北京
300071.SZ,福石控股,北京
301269.SZ,华大九天,北京
688253.SS,英诺特,北京
301333.SZ,诺思格,北京
688292.SS,浩瀚深度,北京
301270.SZ,汉仪股份,北京
001259.SZ,利仁科技,北京
920047.BJ,诺思兰德,北京
920090.BJ,同辉信息,北京
920145.BJ,恒合股份,北京
920819.BJ,颖泰生物,北京
920021.BJ,流金科技,北京
920179.BJ,凯德石英,北京
920184.BJ,国源科技,北京
920508.BJ,殷图网联,北京
920263.BJ,中航泰达,北京
920344.BJ,三元基因,北京
920553.BJ,凯腾精工,北京
301276.SZ,嘉曼服饰,北京
920122.BJ,中纺标,北京
688244.SS,永信至诚,北京
301367.SZ,瑞迈特,北京
301380.SZ,挖金客,北京
688291.SS,金橙子,北京
688432.SS,有研硅,北京
688084.SS,晶品特装,北京
920808.BJ,曙光数创,北京
688489.SS,三未信安,北京
688172.SS,燕东微,北京
920429.BJ,康比特,北京
301265.SZ,华新环保,北京
920879.BJ,基康技术,北京
601059.SS,信达证券,北京
688485.SS,九州一轨,北京
920575.BJ,康乐卫士,北京
601061.SS,中信金属,北京
920208.BJ,青矩技术,北京
301293.SZ,三博脑科,北京
688458.SS,美芯晟,北京
688562.SS,航天软件,北京
920017.BJ,星昊医药,北京
688570.SS,天玛智控,北京
920592.BJ,华信永道,北京
301370.SZ,国科恒泰,北京
688563.SS,航材股份,北京
688651.SS,盛邦安全,北京
301372.SZ,科净源,北京
002413.SZ,雷科防务,北京
920493.BJ,并行科技,北京
301508.SZ,中机认检,北京
688652.SS,京仪装备,北京
920579.BJ,机科股份,北京
920703.BJ,广厦环能,北京
920806.BJ,云星宇,北京
600715.SS,文投控股,北京
603082.SS,北自科技,北京
301571.SZ,国科天成,北京
002453.SZ,华软科技,北京
301598.SZ,博科测试,北京
001391.SZ,国货航,北京
688411.SS,海博思创,北京
688729.SS,屹唐股份,北京
301668.SZ,昊创瑞通,北京
688790.SS,昂瑞微-UW,北京
300477.SZ,ST合纵,北京
920160.BJ,北矿检测,北京
001280.SZ,中国铀业,北京
688795.SS,摩尔线程-U,北京
688796.SS,百奥赛图,北京
600033.SS,福建高速,福建
600103.SS,青山纸业,福建
600163.SS,中闽能源,福建
600203.SS,福日电子,福建
600388.SS,龙净环保,福建
600436.SS,片仔癀,福建
600483.SS,福能股份,福建
600493.SS,凤竹纺织,福建
600573.SS,惠泉啤酒,福建
600660.SS,福耀玻璃,福建
600693.SS,东百集团,福建
600734.SS,实达集团,福建
600802.SS,福建水泥,福建
601899.SS,紫金矿业,福建
000536.SZ,华映科技,福建
000547.SZ,航天发展,福建
000592.SZ,平潭发展,福建
000632.SZ,三木集团,福建
000663.SZ,永安林业,福建
000753.SZ,漳州发展,福建
000797.SZ,中国武夷,福建
000993.SZ,闽东电力,福建
000997.SZ,新 大 陆,福建
002029.SZ,七 匹 狼,福建
002093.SZ,国脉科技,福建
002098.SZ,浔兴股份,福建
002110.SZ,三钢闽光,福建
002174.SZ,游族网络,福建
002229.SZ,鸿博股份,福建
002299.SZ,圣农发展,福建
002300.SZ,太阳电缆,福建
002396.SZ,星网锐捷,福建
300062.SZ,中能电气,福建
002217.SZ,合力泰,福建
300174.SZ,元力股份,福建
601933.SS,永辉超市,福建
002578.SZ,闽发铝业,福建
601377.SS,兴业证券,福建
300198.SZ,ST纳川,福建
002474.SZ,榕基软件,福建
002682.SZ,龙洲股份,福建
300132.SZ,青松股份,福建
002702.SZ,海欣食品,福建
601566.SS,九牧王,福建
300299.SZ,富春股份,福建
002674.SZ,兴业科技,福建
002679.SZ,福建金森,福建
002517.SZ,恺英网络,福建
603306.SS,华懋科技,福建
603678.SS,火炬电子,福建
603686.SS,福龙马,福建
300427.SZ,红相股份,福建
002729.SZ,好利科技,福建
603408.SS,建霖家居,福建
605118.SS,力鼎光电,福建
002752.SZ,昇兴股份,福建
300436.SZ,广生堂,福建
603636.SS,南威软件,福建
002785.SZ,万里石,福建
300867.SZ,圣元环保,福建
002788.SZ,鹭燕医药,福建
002790.SZ,瑞尔特,福建
600815.SS,厦工股份,福建
600057.SS,厦门象屿,福建
002228.SZ,合兴包装,福建
600686.SS,金龙汽车,福建
000905.SZ,厦门港务,福建
300056.SZ,中创环保,福建
002335.SZ,科华数据,福建
000526.SZ,学大教育,福建
002614.SZ,奥佳华,福建
300188.SZ,国投智能,福建
300341.SZ,麦克奥迪,福建
600549.SS,厦门钨业,福建
002264.SZ,新 华 都,福建
000701.SZ,厦门信达,福建
600563.SS,法拉电子,福建
300102.SZ,乾照光电,福建
600755.SS,厦门国贸,福建
600711.SS,盛屯矿业,福建
600153.SS,建发股份,福建
300096.SZ,ST易联众,福建
600897.SS,厦门空港,福建
002626.SZ,金达威,福建
002235.SZ,安妮股份,福建
002398.SZ,垒知集团,福建
002593.SZ,日上集团,福建
603737.SS,三棵树,福建
603909.SS,建发合诚,福建
002803.SZ,吉宏股份,福建
300525.SZ,博思软件,福建
603663.SS,三祥新材,福建
300560.SZ,中富通,福建
603668.SS,天马科技,福建
603444.SS,吉比特,福建
603628.SS,清源股份,福建
603826.SS,坤彩科技,福建
603615.SS,茶花股份,福建
300640.SZ,德艺文创,福建
603817.SS,海峡环保,福建
300605.SZ,恒锋信息,福建
300628.SZ,亿联网络,福建
603345.SS,安井食品,福建
300632.SZ,光莆股份,福建
001368.SZ,通达创智,福建
300648.SZ,星云股份,福建
002868.SZ,*ST绿康,福建
688195.SS,腾景科技,福建
003019.SZ,宸展光电,福建
300658.SZ,延江股份,福建
603933.SS,睿能科技,福建
300685.SZ,艾德生物,福建
300650.SZ,太龙股份,福建
603180.SS,金牌家居,福建
603383.SS,顶点软件,福建
300657.SZ,弘信电子,福建
002925.SZ,盈趣科技,福建
300712.SZ,永福股份,福建
002901.SZ,大博医疗,福建
603363.SS,傲农生物,福建
300750.SZ,宁德时代,福建
002512.SZ,达华智能,福建
002961.SZ,瑞达期货,福建
688010.SS,福光股份,福建
603992.SS,松霖科技,福建
688196.SS,卓越新能,福建
688278.SS,特宝生物,福建
603893.SS,瑞芯微,福建
688398.SS,赛特新材,福建
300972.SZ,万辰集团,福建
002639.SZ,雪人集团,福建
300706.SZ,阿石创,福建
600753.SS,*ST海钦,福建
688095.SS,福昕软件,福建
601187.SS,厦门银行,福建
603696.SS,安记食品,福建
600067.SS,冠城新材,福建
600592.SS,龙溪股份,福建
601166.SS,兴业银行,福建
002222.SZ,福晶科技,福建
300902.SZ,国安达,福建
003016.SZ,欣贺股份,福建
300884.SZ,狄耐克,福建
605299.SS,舒华体育,福建
300946.SZ,恒而达,福建
300941.SZ,创识科技,福建
688619.SS,罗普特,福建
300955.SZ,嘉亨家化,福建
605086.SS,龙高股份,福建
300300.SZ,海峡创新,福建
605365.SS,立达信,福建
301028.SZ,东亚机械,福建
688778.SS,厦钨新能,福建
301196.SZ,唯科科技,福建
301136.SZ,招标股份,福建
603209.SS,兴通股份,福建
301148.SZ,嘉戎技术,福建
301300.SZ,远翔新材,福建
920445.BJ,龙竹科技,福建
301267.SZ,华厦眼科,福建
603280.SS,南方路机,福建
301165.SZ,锐捷网络,福建
920571.BJ,国航远洋,福建
603162.SS,海通发展,福建
301355.SZ,南王科技,福建
920748.BJ,路桥信息,福建
301568.SZ,思泰克,福建
920706.BJ,铁拓机械,福建
301536.SZ,星宸科技,福建
301565.SZ,中仑新材,福建
301600.SZ,慧翰股份,福建
600930.SS,华电新能,福建
688727.SS,恒坤新材,福建
001233.SZ,海安集团,福建
600179.SS,安通控股,福建
688807.SS,优迅股份,福建
600108.SS,亚盛集团,甘肃
600192.SS,长城电工,甘肃
600307.SS,酒钢宏兴,甘肃
600354.SS,敦煌种业,甘肃
600516.SS,方大炭素,甘肃
600543.SS,莫高股份,甘肃
600720.SS,中交设计,甘肃
600738.SS,丽尚国潮,甘肃
000552.SZ,甘肃能化,甘肃
000779.SZ,甘咨询,甘肃
000791.SZ,甘肃能源,甘肃
000929.SZ,*ST兰黄,甘肃
000995.SZ,皇台酒业,甘肃
002145.SZ,钛能化学,甘肃
002185.SZ,华天科技,甘肃
002219.SZ,新里程,甘肃
300021.SZ,大禹节水,甘肃
300084.SZ,海默科技,甘肃
000672.SZ,上峰水泥,甘肃
000981.SZ,山子高科,甘肃
002644.SZ,佛慈制药,甘肃
601798.SS,蓝科高新,甘肃
603169.SS,兰石重装,甘肃
603999.SS,读者传媒,甘肃
002772.SZ,众兴菌业,甘肃
603919.SS,金徽酒,甘肃
300534.SZ,陇神戎发,甘肃
601212.SS,白银有色,甘肃
000691.SZ,*ST亚太,甘肃
601086.SS,国芳集团,甘肃
002910.SZ,庄园牧场,甘肃
001227.SZ,兰州银行,甘肃
603132.SS,金徽股份,甘肃
300093.SZ,*ST金刚,甘肃
300094.SZ,国联水产,广东
002449.SZ,国星光电,广东
002482.SZ,广田集团,广东
600162.SS,香江控股,广东
002886.SZ,沃特股份,广东
601238.SS,广汽集团,广东
603002.SS,宏昌电子,广东
002676.SZ,顺威股份,广东
300130.SZ,新国都,广东
300131.SZ,英唐智控,广东
002441.SZ,众业达,广东
002678.SZ,珠江钢琴,广东
002511.SZ,中顺洁柔,广东
300112.SZ,万讯自控,广东
300146.SZ,汤臣倍健,广东
300147.SZ,ST香雪,广东
002528.SZ,ST英飞拓,广东
002465.SZ,海格通信,广东
002575.SZ,群兴玩具,广东
300155.SZ,安居宝,广东
002620.SZ,ST瑞和,广东
300301.SZ,ST长方,广东
300303.SZ,聚飞光电,广东
300167.SZ,ST迪威迅,广东
002461.SZ,珠江啤酒,广东
002638.SZ,勤上股份,广东
002551.SZ,尚荣医疗,广东
300149.SZ,睿智医药,广东
300151.SZ,昌红科技,广东
300199.SZ,翰宇药业,广东
002666.SZ,德联集团,广东
300348.SZ,长亮科技,广东
300136.SZ,信维通信,广东
002475.SZ,立讯精密,广东
300173.SZ,ST福能,广东
300193.SZ,佳士科技,广东
300333.SZ,兆日科技,广东
300335.SZ,迪森股份,广东
300311.SZ,ST任子行,广东
002672.SZ,东江环保,广东
301391.SZ,卡莱特,广东
002683.SZ,广东宏大,广东
300098.SZ,高新兴,广东
920075.BJ,柏星龙,广东
000012.SZ,南  玻Ａ,广东
000014.SZ,沙河股份,广东
000016.SZ,深康佳Ａ,广东
000017.SZ,深中华A,广东
000019.SZ,深粮控股,广东
000020.SZ,深华发Ａ,广东
000021.SZ,深科技,广东
000025.SZ,特  力Ａ,广东
000026.SZ,飞亚达,广东
000027.SZ,深圳能源,广东
000028.SZ,国药一致,广东
000029.SZ,深深房Ａ,广东
000031.SZ,大悦城,广东
000032.SZ,深桑达Ａ,广东
000034.SZ,神州数码,广东
000036.SZ,华联控股,广东
000037.SZ,深南电A,广东
000039.SZ,中集集团,广东
000042.SZ,中洲控股,广东
000045.SZ,深纺织Ａ,广东
000048.SZ,京基智农,广东
000049.SZ,德赛电池,广东
000055.SZ,方大集团,广东
000056.SZ,皇庭国际,广东
000058.SZ,深 赛 格,广东
000060.SZ,中金岭南,广东
000061.SZ,农 产 品,广东
000062.SZ,深圳华强,广东
000063.SZ,中兴通讯,广东
000066.SZ,中国长城,广东
000068.SZ,华控赛格,广东
000069.SZ,华侨城Ａ,广东
000070.SZ,特发信息,广东
000078.SZ,海王生物,广东
000088.SZ,盐 田 港,广东
000089.SZ,深圳机场,广东
000090.SZ,天健集团,广东
000096.SZ,广聚能源,广东
000099.SZ,中信海直,广东
000100.SZ,TCL科技,广东
000429.SZ,粤高速Ａ,广东
000507.SZ,珠海港,广东
000513.SZ,丽珠集团,广东
000523.SZ,红棉股份,广东
